Order,PID,MS SubClass,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,MS Zoning,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Heating,Heating QC,Central Air,Electrical,Kitchen Qual,Functional,Fireplace Qu,Garage Type,Garage Finish,Garage Qual,Garage Cond,Paved Drive,Pool QC,Fence,Misc Feature,Sale Type,Sale Condition,SalePrice
1498.0,908154080.0,20.0,123.0,47007.0,5.0,7.0,1959.0,1996.0,0.0,0.0,0.0,0.0,0.0,3820.0,0.0,0.0,3820.0,0.0,0.0,3.0,1.0,5.0,1.0,11.0,2.0,1959.0,2.0,624.0,0.0,372.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,RL,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,Slab,TA,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,Ex,Typ,Gd,Attchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,284700
1499.0,908154235.0,60.0,313.0,63887.0,10.0,5.0,2008.0,2008.0,796.0,5644.0,0.0,466.0,6110.0,4692.0,950.0,0.0,5642.0,2.0,0.0,2.0,1.0,3.0,1.0,12.0,3.0,2008.0,2.0,1418.0,214.0,292.0,0.0,0.0,0.0,480.0,0.0,1.0,2008.0,RL,Pave,Grvl,IR3,Bnk,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,2Story,Hip,ClyTile,Stucco,Stucco,Stone,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,Gd,MnPrv,Shed,New,Partial,160000
1500.0,908186040.0,180.0,35.0,3675.0,6.0,5.0,2005.0,2005.0,80.0,459.0,0.0,88.0,547.0,1072.0,0.0,0.0,1072.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,2005.0,2.0,525.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SLvl,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Basment,RFn,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,148000
1501.0,908201100.0,90.0,65.0,6040.0,4.0,5.0,1955.0,1955.0,0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,1152.0,0.0,0.0,2.0,0.0,2.0,2.0,6.0,0.0,1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,Gable,CompShg,AsbShng,Plywood,BrkFace,TA,TA,PConc,TA,TA,No,GLQ,Unf,GasA,TA,N,FuseP,Fa,Typ,Gd,Attchd,Unf,TA,TA,N,Ex,MnPrv,Shed,WD ,AdjLand,82000
1502.0,908201110.0,90.0,65.0,6012.0,4.0,5.0,1955.0,1955.0,0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,1152.0,0.0,0.0,2.0,0.0,2.0,2.0,6.0,0.0,1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,Duplex,1Story,Gable,CompShg,AsbShng,Plywood,BrkFace,TA,Fa,PConc,TA,TA,No,GLQ,Unf,GasA,TA,N,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,N,Ex,MnPrv,Shed,WD ,AdjLand,82000
1503.0,908201120.0,90.0,92.0,12108.0,4.0,4.0,1955.0,1955.0,270.0,133.0,0.0,1307.0,1440.0,1440.0,0.0,0.0,1440.0,0.0,0.0,2.0,0.0,4.0,2.0,8.0,0.0,1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2008.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,N,FuseF,Fa,Typ,Gd,Attchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,118000
1504.0,908204160.0,90.0,74.0,6845.0,4.0,5.0,1955.0,1955.0,58.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0,1152.0,0.0,0.0,2.0,0.0,2.0,2.0,6.0,0.0,1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,Gable,CompShg,WdShing,Wd Shng,BrkCmn,TA,TA,Slab,TA,TA,No,GLQ,Unf,GasA,TA,N,FuseF,TA,Typ,Gd,Attchd,Unf,TA,TA,N,Ex,MnPrv,Shed,WD ,Normal,82500
1505.0,908225170.0,190.0,56.0,6931.0,4.0,5.0,1955.0,1955.0,0.0,784.0,0.0,0.0,784.0,784.0,0.0,0.0,784.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1979.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasA,TA,N,FuseP,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,91900
1506.0,908226120.0,50.0,60.0,12180.0,5.0,7.0,1938.0,2007.0,0.0,0.0,0.0,585.0,585.0,585.0,468.0,0.0,1053.0,0.0,0.0,1.0,1.0,2.0,1.0,5.0,0.0,1979.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2008.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,Gd,Y,FuseF,Ex,Typ,Gd,Attchd,Unf,TA,TA,N,Ex,MnPrv,Shed,WD ,Family,120000
1507.0,908250040.0,50.0,57.0,8050.0,5.0,8.0,1947.0,1993.0,0.0,0.0,0.0,0.0,0.0,929.0,208.0,0.0,1137.0,0.0,0.0,1.0,1.0,4.0,1.0,8.0,0.0,1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2008.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,Gd,Slab,TA,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Min1,Gd,Attchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,96000
1508.0,908250090.0,20.0,68.0,9520.0,4.0,5.0,1953.0,1953.0,115.0,767.0,0.0,144.0,911.0,930.0,0.0,0.0,930.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1953.0,1.0,286.0,134.0,0.0,0.0,0.0,0.0,0.0,3000.0,5.0,2008.0,RL,Pave,Grvl,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,Stone,TA,TA,CBlock,Gd,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,Ex,MnPrv,Gar2,WD ,Normal,99000
1509.0,908275130.0,50.0,70.0,11767.0,5.0,6.0,1946.0,1995.0,0.0,352.0,0.0,416.0,768.0,768.0,432.0,0.0,1200.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1946.0,1.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,130500
1510.0,908275180.0,50.0,60.0,8172.0,4.0,6.0,1954.0,1972.0,0.0,0.0,0.0,941.0,941.0,997.0,473.0,0.0,1470.0,0.0,0.0,2.0,0.0,4.0,1.0,7.0,0.0,1958.0,1.0,548.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,5.0,2008.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,135000
1511.0,908275280.0,50.0,59.0,16466.0,5.0,7.0,1955.0,1955.0,0.0,0.0,0.0,816.0,816.0,872.0,521.0,0.0,1393.0,0.0,0.0,1.0,1.0,3.0,1.0,8.0,0.0,1955.0,1.0,300.0,121.0,0.0,0.0,0.0,265.0,0.0,0.0,4.0,2008.0,RL,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,Gd,PConc,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,135500
1512.0,908276140.0,80.0,62.0,7692.0,4.0,6.0,1954.0,1954.0,0.0,0.0,0.0,416.0,416.0,1204.0,0.0,0.0,1204.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1954.0,1.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2008.0,RL,Pave,Grvl,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,SLvl,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,Ex,TA,Av,Unf,Unf,GasA,Gd,Y,FuseA,TA,Typ,Gd,Basment,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Abnorml,100000
1513.0,909100150.0,30.0,67.0,5142.0,4.0,7.0,1923.0,2008.0,0.0,224.0,0.0,725.0,949.0,949.0,343.0,0.0,1292.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0,0.0,1923.0,1.0,205.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,6.0,2008.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,PConc,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,Gd,Detchd,Unf,TA,TA,N,Ex,MnPrv,Shed,WD ,Normal,108000
1514.0,909100170.0,30.0,67.0,5604.0,5.0,6.0,1925.0,1950.0,0.0,468.0,0.0,396.0,864.0,864.0,0.0,0.0,864.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1979.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,4.0,2008.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,Stucco,Stucco,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,N,FuseA,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,98000
1515.0,909101060.0,30.0,45.0,8248.0,3.0,3.0,1914.0,1950.0,0.0,41.0,0.0,823.0,864.0,864.0,0.0,0.0,864.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1979.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,9.0,2008.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,Stucco,Stucco,BrkFace,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,GasA,TA,N,FuseF,TA,Typ,Gd,Attchd,Unf,TA,TA,N,Ex,MnPrv,Shed,WD ,Normal,67000
1516.0,909101180.0,190.0,55.0,5687.0,5.0,6.0,1912.0,2000.0,0.0,210.0,0.0,570.0,780.0,936.0,780.0,0.0,1716.0,1.0,0.0,2.0,0.0,6.0,1.0,9.0,0.0,1979.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,3.0,2008.0,RL,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,2fmCon,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,Fa,PConc,TA,Fa,No,Rec,Unf,GasA,Ex,N,SBrkr,Fa,Typ,Gd,Attchd,Unf,TA,TA,N,Ex,MnPrv,Shed,WD ,Normal,135900
1517.0,909131170.0,70.0,68.0,12155.0,6.0,8.0,1925.0,1950.0,0.0,156.0,0.0,516.0,672.0,810.0,672.0,0.0,1482.0,0.0,0.0,2.0,0.0,4.0,1.0,7.0,0.0,1934.0,1.0,400.0,0.0,0.0,254.0,0.0,0.0,0.0,0.0,3.0,2008.0,RH,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,GasA,TA,N,SBrkr,Fa,Typ,Gd,Detchd,Unf,TA,TA,P,Ex,MnPrv,Shed,WD ,Normal,140000
1518.0,909175050.0,75.0,60.0,8400.0,5.0,8.0,1939.0,1997.0,0.0,378.0,0.0,342.0,720.0,1052.0,720.0,420.0,2192.0,0.0,0.0,2.0,1.0,4.0,1.0,8.0,1.0,1939.0,1.0,240.0,262.0,24.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,RL,Pave,Grvl,Reg,Bnk,AllPub,Inside,Mod,SWISU,Norm,Norm,1Fam,2.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,PConc,TA,TA,No,LwQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Detchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,179500
1519.0,909175100.0,50.0,60.0,8400.0,6.0,5.0,1925.0,1950.0,0.0,423.0,0.0,758.0,1181.0,1390.0,304.0,0.0,1694.0,0.0,0.0,2.0,0.0,4.0,1.0,7.0,1.0,1925.0,2.0,576.0,342.0,0.0,128.0,0.0,0.0,0.0,0.0,6.0,2008.0,RL,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,PConc,TA,TA,No,Rec,Unf,GasA,Fa,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,136500
1520.0,909177120.0,30.0,60.0,7290.0,7.0,8.0,1921.0,1950.0,174.0,0.0,0.0,1228.0,1228.0,1424.0,0.0,0.0,1424.0,0.0,0.0,2.0,0.0,2.0,1.0,7.0,1.0,1921.0,1.0,312.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,4.0,2008.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,1Story,Gable,CompShg,WdShing,Wd Shng,BrkFace,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,168000
1521.0,909201110.0,70.0,55.0,8525.0,5.0,6.0,1911.0,1950.0,0.0,0.0,0.0,940.0,940.0,1024.0,940.0,0.0,1964.0,0.0,0.0,1.0,1.0,4.0,1.0,7.0,0.0,1979.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,11.0,2008.0,RH,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,PConc,TA,TA,Av,Unf,Unf,GasA,TA,N,FuseA,TA,Typ,Gd,Attchd,Unf,TA,TA,N,Ex,MnPrv,Shed,WD ,Abnorml,130000
1522.0,909250040.0,70.0,51.0,9842.0,5.0,6.0,1921.0,1998.0,0.0,0.0,0.0,612.0,612.0,990.0,1611.0,0.0,2601.0,0.0,0.0,3.0,1.0,4.0,1.0,8.0,0.0,1998.0,2.0,621.0,183.0,0.0,301.0,0.0,0.0,0.0,0.0,5.0,2008.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,Gable,CompShg,MetalSd,Wd Sdng,BrkFace,TA,TA,BrkTil,TA,Fa,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,BuiltIn,RFn,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,189000
1523.0,909250230.0,90.0,64.0,7804.0,6.0,7.0,1930.0,1950.0,0.0,281.0,679.0,0.0,960.0,960.0,960.0,0.0,1920.0,2.0,0.0,2.0,2.0,4.0,2.0,10.0,2.0,1930.0,2.0,480.0,248.0,0.0,121.0,0.0,0.0,0.0,0.0,7.0,2008.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,Duplex,2.5Unf,Gable,CompShg,Stucco,Stucco,BrkFace,TA,TA,BrkTil,TA,TA,No,ALQ,Rec,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Abnorml,161900
1524.0,909251080.0,70.0,66.0,8969.0,6.0,6.0,1926.0,1950.0,0.0,379.0,0.0,265.0,644.0,672.0,644.0,0.0,1316.0,1.0,0.0,1.0,0.0,2.0,1.0,6.0,1.0,2001.0,1.0,369.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,7.0,2008.0,RL,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,Gambrel,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,P,Ex,MnPrv,Shed,WD ,Normal,145000
1525.0,909251090.0,70.0,79.0,11526.0,6.0,7.0,1922.0,1994.0,0.0,0.0,0.0,588.0,588.0,1423.0,748.0,384.0,2555.0,0.0,0.0,2.0,0.0,3.0,1.0,11.0,1.0,1993.0,2.0,672.0,431.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2008.0,RL,Pave,Grvl,IR1,Bnk,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2.5Fin,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,BrkTil,Ex,TA,No,Unf,Unf,GasA,Fa,Y,SBrkr,TA,Min1,Gd,Detchd,Fin,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,191000
1526.0,909252110.0,70.0,63.0,15576.0,6.0,7.0,1915.0,1976.0,0.0,0.0,0.0,840.0,840.0,840.0,840.0,0.0,1680.0,0.0,0.0,2.0,0.0,4.0,1.0,8.0,0.0,1960.0,1.0,308.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,3.0,2008.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Plywood,BrkFace,TA,TA,BrkTil,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,177000
1527.0,909252220.0,50.0,63.0,15564.0,6.0,6.0,1914.0,1995.0,0.0,0.0,0.0,676.0,676.0,676.0,588.0,0.0,1264.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1994.0,2.0,400.0,424.0,0.0,0.0,0.0,0.0,0.0,400.0,1.0,2008.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,TA,TA,BrkTil,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,147500
1528.0,909253190.0,30.0,52.0,6292.0,6.0,5.0,1930.0,1950.0,0.0,384.0,0.0,384.0,768.0,790.0,0.0,0.0,790.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1925.0,1.0,160.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,4.0,2008.0,RL,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,BrkTil,Gd,TA,Mn,Rec,Unf,GasA,TA,N,SBrkr,TA,Typ,Gd,Detchd,Unf,Fa,TA,Y,Ex,MnPrv,Shed,WD ,Normal,91000
1529.0,909254050.0,70.0,54.0,7609.0,8.0,9.0,1925.0,1997.0,0.0,406.0,0.0,392.0,798.0,798.0,714.0,0.0,1512.0,1.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,1925.0,1.0,180.0,85.0,16.0,41.0,0.0,0.0,0.0,0.0,6.0,2008.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,2Story,Gable,CompShg,Stucco,Stucco,BrkFace,Gd,Gd,PConc,Fa,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Detchd,Unf,TA,TA,P,Ex,GdPrv,Shed,WD ,Normal,231000
1530.0,909256060.0,50.0,51.0,10480.0,6.0,5.0,1936.0,1950.0,0.0,0.0,0.0,1064.0,1064.0,1166.0,0.0,473.0,1639.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1936.0,1.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2008.0,RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,FuseA,TA,Maj2,Gd,Detchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,115000
1531.0,909275040.0,70.0,68.0,9650.0,6.0,3.0,1923.0,1950.0,0.0,0.0,0.0,784.0,784.0,819.0,784.0,0.0,1603.0,0.0,0.0,1.0,0.0,4.0,1.0,7.0,1.0,1980.0,2.0,599.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,RL,Pave,Grvl,IR1,HLS,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,2Story,Hip,CompShg,Wd Sdng,Plywood,BrkFace,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,138000
1532.0,909275050.0,70.0,60.0,7200.0,7.0,6.0,1931.0,2000.0,0.0,0.0,0.0,776.0,776.0,851.0,651.0,0.0,1502.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0,1.0,1931.0,1.0,270.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,2.0,2008.0,RL,Pave,Grvl,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,Gable,CompShg,Stucco,Wd Shng,BrkFace,TA,Fa,BrkTil,Gd,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,P,Ex,MnPrv,Shed,WD ,Normal,149000
1533.0,909276170.0,70.0,74.0,11988.0,6.0,7.0,1934.0,1995.0,0.0,326.0,0.0,389.0,715.0,849.0,811.0,0.0,1660.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0,1.0,1939.0,1.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2008.0,RL,Pave,Grvl,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,Hip,CompShg,Stucco,Stucco,BrkFace,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Fa,Y,FuseA,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,188700
1534.0,909277040.0,50.0,68.0,11700.0,5.0,6.0,1937.0,1995.0,0.0,606.0,0.0,336.0,942.0,1265.0,673.0,0.0,1938.0,0.0,0.0,2.0,0.0,4.0,1.0,7.0,1.0,1937.0,1.0,240.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,RL,Pave,Grvl,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,WdShing,Wd Shng,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Min2,Gd,Detchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,198000
1535.0,909277070.0,50.0,68.0,9260.0,5.0,4.0,1938.0,1950.0,0.0,0.0,0.0,884.0,884.0,932.0,442.0,0.0,1374.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1938.0,1.0,225.0,64.0,0.0,0.0,0.0,100.0,0.0,0.0,3.0,2008.0,RL,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Feedr,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,Y,FuseF,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,Ex,MnPrv,Shed,WD ,Normal,110000
